ATS,Building_C,Location_C,Name,Geographic,Latitude,Longitude,latitude,longitude
14K685,K778,K685,El Puente Academy for Peace and Justice,14,40.70554,-73.955741,4969005.421400003,-8232715.429400001
15K001,K001,K001,P.S. 001 The Bergen,15,40.648959,-74.01142,4960700.272200003,-8238913.587300001
15K010,K010,K010,"Magnet School of Math, Science and Design Technolo",15,40.660912,-73.985946,4962454.1866,-8236077.8346
15K015,K015,K015,P.S. 015 Patrick F. Daly,15,40.677085,-74.011864,4964827.819899999,-8238963.0131
15K024,K024,K024,P.S. 024,15,40.652832,-74.004533,4961268.539499998,-8238146.93
15K029,K029,K029,P.S. 029 John M. Harrigan,15,40.686843,-73.997447,4966260.233000003,-8237358.119999999
15K032,K032,K032,P.S. 032 Samuel Mills Sprole,15,40.680159,-73.991141,4965279.041199997,-8236656.1393
15K038,K038,K038,P.S. 038 The Pacific,15,40.684945,-73.982826,4965981.6021,-8235730.5178
15K039,K039,K039,P.S. 039 Henry Bristow,15,40.668644,-73.982909,4963588.903099999,-8235739.757300001
15K051,K051,K051,M.S. 51 William Alexander,15,40.672358,-73.98505,4964134.0013,-8235978.0923
15K058,K058,K058,P.S. 058 The Carroll,15,40.680379,-73.995486,4965311.335000001,-8237139.8225
15K088,K088,K088,J.H.S. 088 Peter Rouget,15,40.660805,-73.988743,4962438.4846,-8236389.1952
15K094,K094,K094,P.S. 094 The Henry Longfellow,15,40.64373,-74.008795,4959933.097599998,-8238621.3736000005
15K107,K107,K107,P.S. 107 John W. Kimball,15,40.662945,-73.981181,4962752.5286,-8235547.3972
15K118,K763,K118,The Maurice Sendak Community School,15,40.671145,-73.987602,4963955.967799999,-8236262.1797
15K124,K124,K124,P.S. 124 Silas B. Dutcher,15,40.667464,-73.99062,4963415.7227,-8236598.141899999
15K130,K130,K130,P.S. 130 The Parkside,15,40.648924,-73.976053,4960695.137000002,-8234976.550899999
15K131,K131,K131,P.S. 131 Brooklyn,15,40.640728,-73.993247,4959492.6853,-8236890.578199999
15K136,K136,K136,I.S. 136 Charles O. Dewey,15,40.652127,-74.007596,4961165.095700003,-8238487.9015999995
15K146,K142,K146,"The Brooklyn New School, P.S. 146",15,40.679462,-74.002022,4965176.729199998,-8237867.4067
15K154,K154,K154,The Windsor Terrace School,15,40.657002,-73.975967,4961880.421099998,-8234966.977399999
15K169,K169,K169,P.S. 169 Sunset Park,15,40.645825,-74.0017,4960240.459100001,-8237831.561799999
15K172,K172,K172,P.S. 172 Beacon School of Excellence,15,40.657682,-74.000191,4961980.204000004,-8237663.580700001
15K230,K230,K230,P.S. 230 Doris L. Cohen,15,40.645609,-73.980515,4960208.768799998,-8235473.258400001
15K261,K261,K261,P.S. 261 Zipporiah Mills,15,40.687218,-73.988667,4966315.284900002,-8236380.7349
15K295,K845,K295,P.S. 295,15,40.660805,-73.988743,4962438.4846,-8236389.1952
15K321,K321,K321,P.S. 321 William Penn,15,40.671816,-73.978633,4964054.450900003,-8235263.755100001
15K418,K834,K418,The Children's School,15,40.676198,-73.9855,4964697.624200001,-8236028.1861000005
15K423,K520,K423,Brooklyn Frontiers High School,15,40.690007,-73.989369,4966724.733400002,-8236458.881200001
15K428,K333,K428,Global Innovators Academy,15,40.650793,-74.008106,4960969.362400003,-8238544.6745
15K429,K293,K429,Digital Arts and Cinema Technology High School,15,40.685006,-73.993293,4965990.556999996,-8236895.698899999
15K442,K280,K442,M.S. 442 Carroll Gardens School for Innovation,15,40.656952,-73.983116,4961873.084200002,-8235762.8004
15K443,K845,K443,New Voices School of Academic & Creative Arts,15,40.660805,-73.988743,4962438.4846,-8236389.1952
15K447,K655,K447,The Exploratory School,15,40.683951,-73.980266,4965835.683700003,-8235445.539899999
15K448,K142,K448,Brooklyn Collaborative Studies,15,40.679462,-74.002022,4965176.729199998,-8237867.4067
15K456,K654,K456,The Elizabeth Jennings School for Bold Explorers,15,40.686498,-73.979649,4966209.585600004,-8235376.855699999
15K462,K460,K462,John Jay School for Law,15,40.669255,-73.97858,4963678.5766,-8235257.8552
15K463,K460,K463,Cyberarts Studio Academy,15,40.669255,-73.97858,4963678.5766,-8235257.8552
15K464,K460,K464,Park Slope Collegiate,15,40.669255,-73.97858,4963678.5766,-8235257.8552
15K497,K293,K497,The Boerum Hill School for International Studies,15,40.685006,-73.993293,4965990.556999996,-8236895.698899999
15K516,K557,K516,Sunset Park Avenues Elementary School,15,40.650404,-74.008984,4960912.286499999,-8238642.413000001
15K519,K804,K519,Cobble Hill School of American Studies,15,40.684869,-73.990884,4965970.445299998,-8236627.530200001
15K529,K781,K529,West Brooklyn Community High School,15,40.642619,-73.992151,4959770.104599997,-8236768.572000001
15K592,K806,K592,Khalil Gibran International Academy,15,40.686147,-73.979829,4966158.057700001,-8235396.893300001
15K656,K655,K656,Brooklyn High School of the Arts,15,40.683951,-73.980266,4965835.683700003,-8235445.539899999
15K667,K564,K667,Sunset Park High School,15,40.655583,-74.004342,4961672.200999998,-8238125.6679
15K676,K027,K676,Red Hook Neighborhood School,15,40.677914,-74.005151,4964949.503700003,-8238215.725400001
15K684,K460,K684,Millennium Brooklyn HS,15,40.669255,-73.97858,4963678.5766,-8235257.8552
15K698,K825,K698,South Brooklyn Community High School,15,40.677968,-74.014363,4964957.430100001,-8239241.2005
15K767,K749,K767,The Little Brooklyn Pre-K Center,15,40.661059,-73.998973,4962475.758500002,-8237527.9936
15K821,K136,K821,Sunset Park Prep,15,40.652127,-74.007596,4961165.095700003,-8238487.9015999995
15K839,K437,K839,M.S. 839,15,40.647598,-73.973363,4960500.586800002,-8234677.101399999
15K863,K280,K863,Pre-K Center at Bishop Ford School Site,15,40.656952,-73.983116,4961873.084200002,-8235762.8004
15K896,K682,K896,The School of Creativity and Innovation,15,40.643018,-74.004306,4959828.640900001,-8238121.6603999995
15K958,K671,K958,P.S. 958,15,40.653344,-74.002162,4961343.665299997,-8237882.9914
16K005,K005,K005,P.S. 005 Dr. Ronald McNair,16,40.685241,-73.92197,4966025.055100001,-8228956.058800001
16K021,K021,K021,P.S. 021 Crispus Attucks,16,40.68035,-73.926673,4965307.078000002,-8229479.5944
16K025,K025,K025,P.S. 025 Eubie Blake School,16,40.691472,-73.940749,4966939.814599998,-8231046.5276
16K026,K026,K026,P.S. 026 Jesse Owens,16,40.6921,-73.9317,4967032.014600001,-8230039.1975
16K035,K035,K035,M.S. 035 Stephen Decatur,16,40.681528,-73.935891,4965479.998400003,-8230505.737500001
16K040,K040,K040,P.S. 040 George W. Carver,16,40.680239,-73.921099,4965290.7842999995,-8228859.0996
16K057,K057,K057,Whitelaw Reid Academy of Arts and Business,16,40.691467,-73.932254,4966939.080499999,-8230100.8685
16K081,K081,K081,P.S. 081 Thaddeus Stevens,16,40.692866,-73.935123,4967144.476300001,-8230420.244100001
16K243,K243,K243,P.S. 243K- The Weeksville School,16,40.675675,-73.935093,4964620.858099997,-8230416.9045
16K262,K262,K262,P.S. 262 El Hajj Malik El Shabazz Elementary Schoo,16,40.682949,-73.930132,4965688.593099996,-8229864.648499999
16K267,K324,K267,"M.S. 267 Math, Science & Technology",16,40.68797,-73.932066,4966425.6831,-8230079.940400001
16K308,K308,K308,P.S. 308 Clara Cardwell,16,40.688323,-73.935509,4966477.506099999,-8230463.213400001
16K309,K309,K309,P.S. 309 The George E. Wibecan Preparatory Academy,16,40.6881,-73.924422,4966444.767999999,-8229229.0142
16K335,K335,K335,P.S. 335 Granville T. Woods,16,40.674491,-73.928673,4964447.0722,-8229702.2334
16K455,K455,K455,Boys and Girls High School,16,40.678478,-73.931604,4965032.2907000035,-8230028.5108
16K498,K987,K498,Brooklyn High School for Law and Technology,16,40.688399,-73.920603,4966488.6635000035,-8228803.8851
16K627,K304,K627,Brighter Choice Community School,16,40.693654,-73.941278,4967260.169399999,-8231105.4156
16K628,K035,K628,Brooklyn Brownstone School,16,40.681528,-73.935891,4965479.998400003,-8230505.737500001
16K669,K455,K669,Research and Service High School,16,40.678478,-73.931604,4965032.2907000035,-8230028.5108
16K681,K026,K681,Madiba Prep Middle School,16,40.6921,-73.9317,4967032.014600001,-8230039.1975
16K688,K057,K688,The Brooklyn Academy of Global Finance,16,40.691467,-73.932254,4966939.080499999,-8230100.8685
16K765,K455,K765,Nelson Mandela High School,16,40.678478,-73.931604,4965032.2907000035,-8230028.5108
16K898,K335,K898,The Brooklyn Green School,16,40.674491,-73.928673,4964447.0722,-8229702.2334
17K002,K002,K002,Parkside Preparatory Academy,17,40.656423,-73.951575,4961795.459700003,-8232251.6724
17K006,K006,K006,Norma Adams Clemons Academy,17,40.648973,-73.956279,4960702.326300003,-8232775.3192
17K012,K012,K012,Dr. Jacqueline Peek-Davis School,23,40.673124,-73.920095,4964246.429799996,-8228747.334799999
17K061,K061,K061,M.S. 061 Dr. Gladstone H. Atwell,17,40.663605,-73.949198,4962849.385300003,-8231987.0659
17K091,K091,K091,P.S. 091 The Albany Avenue School,17,40.661806,-73.940707,4962585.379600003,-8231041.8521
17K092,K092,K092,P.S. 092 Adrian Hegeman,17,40.656276,-73.95381,4961773.889300004,-8232500.4714
17K122,K625,K122,Pathways in Technology Early College High School (,17,40.675905,-73.939282,4964654.6175,-8230883.221899999
17K138,K138,K138,P.S. 138 Brooklyn,17,40.673943,-73.951559,4964366.638599999,-8232249.8912
17K161,K161,K161,P.S. 161 The Crown,17,40.665757,-73.949243,4963165.203500003,-8231992.075300001
17K181,K181,K181,P.S. 181 Brooklyn,17,40.648217,-73.945883,4960591.405699998,-8231618.0418
17K189,K189,K189,P.S. 189 The Bilingual Center,17,40.665228,-73.925435,4963087.568800002,-8229341.7809
17K191,K191,K191,P.S. 191 Paul Robeson,17,40.67173,-73.924127,4964041.828599997,-8229196.175000001
17K221,K221,K221,P.S. 221 Toussaint L'Ouverture,17,40.663964,-73.935753,4962902.069899999,-8230490.375399999
17K241,K241,K241,P.S. 241 Emma L. Johnston,17,40.668913,-73.960924,4963628.3829,-8233292.3983
17K246,K246,K246,M.S. 246 Walt Whitman,17,40.648352,-73.95348,4960611.212899998,-8232463.736
17K249,K249,K249,P.S. 249 The Caton,17,40.649509,-73.966456,4960780.9690999985,-8233908.217700001
17K289,K289,K289,P.S. 289 George V. Brower,17,40.674244,-73.942401,4964410.818300001,-8231230.4274
17K316,K316,K316,P.S. 316 Elijah Stroud,17,40.674685,-73.961418,4964475.5471,-8233347.3901
17K340,K874,K340,I.S. 340,13,40.676357,-73.970315,4964720.962399997,-8234337.7996
17K352,K320,K352,Ebbets Field Middle School,17,40.665199,-73.959484,4963083.312799998,-8233132.098200001
17K353,K022,K353,Elijah Stroud Middle School,17,40.6771,-73.960093,4964830.021600001,-8233199.891799999
17K354,K390,K354,The School of Integrated Learning,17,40.67229,-73.937601,4964124.020800002,-8230696.093800001
17K375,K320,K375,P.S. 375 Jackie Robinson School,17,40.665199,-73.959484,4963083.312799998,-8233132.098200001
17K382,K465,K382,Academy for College Preparation and Career Explora,17,40.649602,-73.957173,4960794.614299998,-8232874.8389
17K394,K210,K394,M.S. K394,17,40.67271,-73.928917,4964185.665399998,-8229729.395300001
17K397,K397,K397,P.S. 397 Foster-Laurie,17,40.658663,-73.946358,4962124.157300003,-8231670.9186
17K398,K398,K398,P.S. 398 Walter Weaver,17,40.663388,-73.927979,4962817.539899997,-8229624.977700001
17K399,K399,K399,P.S. 399 Stanley Eugene Clark,17,40.648277,-73.951664,4960600.208899997,-8232261.5798
17K408,K465,K408,Academy of Hospitality and Tourism,17,40.649602,-73.957173,4960794.614299998,-8232874.8389
17K484,K012,K484,Ronald Edmonds Learning Center II,23,40.673124,-73.920095,4964246.429799996,-8228747.334799999
17K524,K440,K524,International High School at Prospect Heights,17,40.669805,-73.960689,4963759.298100002,-8233266.2382
17K528,K440,K528,The High School for Global Citizenship,17,40.669805,-73.960689,4963759.298100002,-8233266.2382
17K532,K167,K532,New Bridges Elementary,17,40.669557,-73.934316,4963722.8999999985,-8230330.4092999995
17K537,K465,K537,High School for Youth and Community Development at,17,40.649602,-73.957173,4960794.614299998,-8232874.8389
17K539,K465,K539,High School for Service & Learning at Erasmus,17,40.649602,-73.957173,4960794.614299998,-8232874.8389
17K543,K465,K543,"Science, Technology and Research Early College Hig",17,40.649602,-73.957173,4960794.614299998,-8232874.8389
17K546,K470,K546,High School for Public Service: Heroes of Tomorrow,17,40.658671,-73.943839,4962125.331200004,-8231390.504799999
17K547,K440,K547,Brooklyn Academy of Science and the Environment,17,40.669805,-73.960689,4963759.298100002,-8233266.2382
17K548,K440,K548,Brooklyn School for Music & Theatre,17,40.669805,-73.960689,4963759.298100002,-8233266.2382
17K568,K907,K568,Brownsville Academy High School,17,40.666251,-73.923881,4963237.702200003,-8229168.7904
17K590,K590,K590,Medgar Evers College Preparatory School,17,40.66679,-73.951823,4963316.805699997,-8232279.2796
17K600,K600,K600,Clara Barton High School,17,40.669805,-73.960689,4963759.298100002,-8233266.2382
17K646,K907,K646,Aspirations Diploma Plus High School,17,40.666251,-73.923881,4963237.702200003,-8229168.7904
17K705,K022,K705,Brooklyn Arts and Science Elementary School,17,40.6771,-73.960093,4964830.021600001,-8233199.891799999
17K722,K391,K722,New Heights Middle School,17,40.662092,-73.936313,4962627.3500000015,-8230552.714299999
17K745,K470,K745,Brooklyn Institute for Liberal Arts,17,40.658671,-73.943839,4962125.331200004,-8231390.504799999
17K751,K625,K751,Academy for Health Careers,17,40.675905,-73.939282,4964654.6175,-8230883.221899999
17K770,K398,K770,P.S. 770 New American Academy,17,40.663388,-73.927979,4962817.539899997,-8229624.977700001
18K066,K066,K066,P.S. 66,18,40.648749,-73.907064,4960669.4608,-8227296.7305
18K068,K068,K068,I.S. 068 Isaac Bildersee,18,40.635388,-73.911215,4958709.3226,-8227758.8177000005
18K114,K114,K114,P.S. 114 Ryder Elementary,18,40.642684,-73.90788,4959779.640600003,-8227387.5671999995
18K115,K115,K115,P.S. 115 Daniel Mucatel School,18,40.634861,-73.897896,4958632.016599998,-8226276.1534
18K135,K135,K135,P.S. 135 Sheldon A. Brookner,18,40.653093,-73.932949,4961306.836000003,-8230178.2355
18K208,K208,K208,P.S. 208 Elsa Ebeling,18,40.6427,-73.930898,4959781.987899996,-8229949.919199999
18K211,K211,K211,I.S. 211 John Wilson,18,40.642931,-73.895224,4959815.877300002,-8225978.707699999
18K219,K219,K219,P.S. 219 Kennedy-King,18,40.658834,-73.922296,4962149.250299998,-8228992.348999999
18K233,K233,K233,P.S. 233 Langston Hughes,18,40.651642,-73.914282,4961093.932800002,-8228100.2346
18K235,K235,K235,P.S. 235 Janice Marie Knight School,18,40.655337,-73.940922,4961636.104099996,-8231065.785800001
18K244,K244,K244,P.S. 244 Richard R. Green,18,40.647851,-73.925592,4960537.706600003,-8229359.257999999
18K268,K268,K268,P.S. 268 Emma Lazarus,18,40.657421,-73.92756,4961941.9048999995,-8229578.334799999
18K272,K272,K272,P.S. 272 Curtis Estabrook,18,40.635542,-73.886373,4958731.913099997,-8224993.4189
18K276,K276,K276,P.S. 276 Louis Marshall,18,40.634005,-73.908436,4958506.450599998,-8227449.4608
18K279,K279,K279,P.S. 279 Herman Schreiber,18,40.644134,-73.892797,4959992.368500002,-8225708.5353
18K285,K285,K285,I.S. 285 Meyer Levin,18,40.647818,-73.920784,4960532.864799999,-8228824.0339
18K366,K366,K366,The Science And Medicine Middle School,18,40.647396,-73.891743,4960470.9498,-8225591.204600001
18K563,K415,K563,It Takes a Village Academy,18,40.647728,-73.922212,4960519.6602,-8228982.998199999
18K566,K515,K566,Brooklyn Community High School for Excellence and,18,40.634451,-73.916927,4958571.873800002,-8228394.6746
18K567,K515,K567,Brooklyn Theatre Arts High School,18,40.634451,-73.916927,4958571.873800002,-8228394.6746
18K569,K415,K569,Kurt Hahn Expeditionary Learning School,18,40.647728,-73.922212,4960519.6602,-8228982.998199999
18K576,K515,K576,Victory Collegiate High School,18,40.634451,-73.916927,4958571.873800002,-8228394.6746
18K578,K515,K578,Brooklyn Bridge Academy,18,40.634451,-73.916927,4958571.873800002,-8228394.6746
18K581,K232,K581,"The Middle School of Media, Law and Fine Arts",18,40.659088,-73.928744,4962186.523000002,-8229710.1371
18K588,K252,K588,Middle School for Art and Philosophy,18,40.657712,-73.919818,4961984.606200002,-8228716.499299999
18K617,K500,K617,High School for Innovation in Advertising and Medi,18,40.640543,-73.898601,4959465.545299999,-8226354.6337
18K629,K415,K629,Cultural Academy for the Arts and Sciences,18,40.647728,-73.922212,4960519.6602,-8228982.998199999
18K633,K500,K633,High School for Medical Professions,18,40.640543,-73.898601,4959465.545299999,-8226354.6337
18K635,K242,K635,Olympus Academy,18,40.645965,-73.898607,4960260.9991,-8226355.3016
18K637,K515,K637,Academy for Conservation and the Environment,18,40.634451,-73.916927,4958571.873800002,-8228394.6746
18K642,K500,K642,Urban Action Academy,18,40.640543,-73.898601,4959465.545299999,-8226354.6337
18K673,K860,K673,East Brooklyn Community High School,18,40.659914,-73.920658,4962307.733800001,-8228810.0077
18K763,K244,K763,Brooklyn Science and Engineering Academy,18,40.647851,-73.925592,4960537.706600003,-8229359.257999999
18K961,K242,K961,Lenox Academy M. S. 961,18,40.645965,-73.898607,4960260.9991,-8226355.3016
19K007,K007,K007,P.S. 007 Abraham Lincoln,19,40.689213,-73.872983,4966608.165799998,-8223502.8509
19K013,K013,K013,P.S. 013 Roberto Clemente,19,40.664067,-73.893328,4962917.185500003,-8225767.646
19K065,K798,K065,P.S. 065,19,40.686534,-73.878353,4966214.8706,-8224100.636600001
19K089,K814,K089,P.S. 089 Cypress Hills,19,40.677707,-73.886712,4964919.1193,-8225031.156199999
19K108,K108,K108,P.S. 108 Sal Abbracciamento,19,40.681295,-73.884348,4965445.795699999,-8224767.9969999995
19K149,K149,K149,P.S. 149 Danny Kaye,19,40.669361,-73.89276,4963694.1338,-8225704.4165
19K158,K158,K158,P.S. 158 Warwick,19,40.67259,-73.885214,4964168.052599996,-8224864.399599999
19K159,K159,K159,P.S. 159 Isaac Pitkin,19,40.676111,-73.869705,4964684.8543,-8223137.945599999
19K171,K171,K171,I.S. 171 Abraham Lincoln,19,40.685852,-73.869434,4966114.7509,-8223107.778100001
19K190,K190,K190,P.S. 190 Sheffield,19,40.662243,-73.894877,4962649.509300001,-8225940.0799
19K202,K202,K202,P.S. 202 Ernest S. Jenkyns,19,40.665817,-73.876084,4963174.009000003,-8223848.0527
19K213,K213,K213,P.S. 213 New Lots,19,40.659845,-73.889968,4962297.608400002,-8225393.612500001
19K214,K214,K214,P.S. 214 Michael Friedsam,19,40.675881,-73.862961,4964651.094800003,-8222387.207
